data_venda;vendas_dia;faturamento_dia;unidades_dia;ano;mes;dia_semana;faturamento_lag_1;faturamento_lag_7;faturamento_lag_14;faturamento_lag_30;faturamento_lag_365;media_movel_7d;media_movel_30d;variacao_7d
2023-03-07 23:18:15.225659;119;22070.6;285;2023;3;1;24495.60002;25728.70001;23521.6;27112.40001;28867.70001;26709.028574285712;26425.246669;3415.184195270413
2023-03-08 23:18:15.225659;135;26770.9;334;2023;3;2;22070.6;26071.6;26947.4;24612.6;25266.20001;26808.928574285714;26497.190002333333;3403.639016840479
2023-03-09 23:18:15.225659;126;22492.6;314;2023;3;3;26770.9;30922.4;26541.7;27202.4;26077.6;25604.67143142857;26340.196669;3190.27035609635
2023-03-10 23:18:15.225659;146;26950.5;378;2023;3;4;22492.6;26180.5;26170.1;29248.1;29071.4;25714.67143142857;26263.610002333335;3226.5028969851874
2023-03-11 23:18:15.225659;148;30712.1;382;2023;3;5;26950.5;31602.2;30708.1;24757.0;26465.1;25587.514288571427;26462.113335666665;2962.545154223948
2023-03-12 23:18:15.225659;145;27728.1;338;2023;3;6;30712.1;25620.3;22848.10001;28214.60001;32986.8;25888.628574285714;26445.896668666664;3071.546470931882
2023-03-13 23:18:15.225659;139;27771.7;333;2023;3;0;27728.1;24495.60002;27461.4;33061.8;26624.90001;26356.64285714286;26269.560002000002;3073.5038147892133
2023-03-14 23:18:15.225659;147;28543.7;355;2023;3;1;27771.7;22070.6;25728.70001;22159.0;27299.8;27281.37142857143;26482.383335333332;2486.8235848931963
2023-03-15 23:18:15.225659;147;31062.9;375;2023;3;2;28543.7;26770.9;26071.6;26173.4;23454.40001;27894.514285714282;26645.366668666666;2843.5165250259006
2023-03-16 23:18:15.225659;142;28230.5;358;2023;3;3;31062.9;22492.6;30922.4;28326.6;26349.4;28714.214285714286;26642.163335333335;1567.5016846653637
2023-03-17 23:18:15.225659;149;29508.2;383;2023;3;4;28230.5;26950.5;26180.5;24695.5;26115.2;29079.600000000002;26802.58666866667;1374.017672132908
2023-03-18 23:18:15.225659;132;29957.0;344;2023;3;5;29508.2;30712.1;31602.2;19941.7;27932.10003;28971.72857142857;27136.430002;1248.3901750045202
2023-03-19 23:18:15.225659;146;30733.4;367;2023;3;6;29957.0;27728.1;25620.3;25765.70001;27558.2;29401.057142857142;27302.020001666668;1266.0622165560014
2023-03-20 23:18:15.225659;141;28244.5;335;2023;3;0;30733.4;27771.7;24495.60002;27278.0;28222.0;29468.6;27334.236668333335;1173.9084774093578
2023-03-21 23:18:15.225659;158;33698.8;424;2023;3;1;28244.5;28543.7;22070.6;28031.4;23998.4;30205.04285714286;27523.15000166667;1893.4572496337873
2023-03-22 23:18:15.225659;150;32439.0;395;2023;3;2;33698.8;31062.9;26770.9;26399.30001;28675.2;30401.628571428573;27724.47333466667;2061.359024781443
2023-03-23 23:18:15.225659;128;30404.9;345;2023;3;3;32439.0;28230.5;22492.6;23521.6;28158.4;30712.257142857146;27953.916668;1830.5730813575235
2023-03-24 23:18:15.225659;134;29688.20001;342;2023;3;4;30404.9;29508.2;26950.5;26947.4;28263.10001;30737.97143;28045.276668333336;1812.010746532339
2023-03-25 23:18:15.225659;138;25427.30001;341;2023;3;5;29688.20001;29957.0;30712.1;26541.7;31062.20001;30090.87143142857;28008.130001999998;2719.1433507927454
2023-03-26 23:18:15.225659;162;30649.6;412;2023;3;6;25427.30001;30733.4;27728.1;26170.1;28944.3;30078.900002857146;28157.446668666667;2716.025736842821
2023-03-27 23:18:15.225659;131;31402.2;352;2023;3;0;30649.6;28244.5;27771.7;30708.1;26236.7;30530.000002857145;28180.583335333333;2621.145928187127
2023-03-28 23:18:15.225659;165;32334.0;417;2023;3;1;31402.2;33698.8;28543.7;22848.10001;29325.00002;30335.028574285712;28496.78000166667;2386.4011056818103
2023-03-29 23:18:15.225659;137;28221.1;341;2023;3;2;32334.0;32439.0;31062.9;27461.4;31475.1;29732.47143142857;28522.103335;2297.459970898957
2023-03-30 23:18:15.225659;139;26568.5;335;2023;3;3;28221.1;30404.9;28230.5;25728.70001;28098.9;29184.41428857143;28550.096668;2553.6223462467974
2023-03-31 23:18:15.225659;109;21678.9;264;2023;3;4;26568.5;29688.20001;29508.2;26071.6;33357.3;28040.22857285714;28403.673334666666;3786.835542200281
2023-04-01 23:18:15.225659;136;25669.2;340;2023;4;5;21678.9;25427.30001;29957.0;30922.4;28057.50002;28074.785714285714;28228.566668000003;3760.0257532046253
2023-04-02 23:18:15.225659;150;26410.2;334;2023;4;6;25669.2;30649.6;30733.4;26180.5;24336.3;27469.157142857144;28236.22333466667;3614.7945358195034
2023-04-03 23:18:15.225659;174;35177.1;424;2023;4;0;26410.2;31402.2;28244.5;31602.2;26722.3;28008.428571428572;28355.386668000003;4477.877072793281
2023-04-04 23:18:15.225659;133;25378.6;323;2023;4;1;35177.1;32334.0;33698.8;25620.3;28443.6;27014.8;28347.330001333332;4115.066715538566
2023-04-05 23:18:15.225659;114;22683.9;291;2023;4;2;25378.6;28221.1;32439.0;24495.60002;24809.4;26223.771428571432;28286.940000666666;4368.907112659594
2023-04-06 23:18:15.225659;130;24003.5;314;2023;4;3;22683.9;26568.5;30404.9;22070.6;25132.5;25857.34285714286;28351.370000666666;4442.127386308324
2023-04-07 23:18:15.225659;139;28387.8;359;2023;4;4;24003.5;21678.9;29688.20001;26770.9;28138.2;26815.757142857146;28405.266667333333;4100.99372788968
2023-04-08 23:18:15.225659;147;29071.20001;371;2023;4;5;28387.8;25669.2;25427.30001;22492.6;24898.4;27301.757144285715;28624.553334333334;4143.829842318417
2023-04-09 23:18:15.225659;123;25628.3;319;2023;4;6;29071.20001;26410.2;30649.6;26950.5;27076.50002;27190.05714428571;28580.480001;4182.228293919523
2023-04-10 23:18:15.225659;138;29810.3;358;2023;4;0;25628.3;35177.1;31402.2;30712.1;28321.4;26423.371430000003;28550.420001000002;2705.0684269608364
2023-04-11 23:18:15.225659;136;24577.5;329;2023;4;1;29810.3;25378.6;32334.0;27728.1;31443.9;26308.928572857145;28445.400000999998;2772.735862811646
2023-04-12 23:18:15.225659;163;31572.5;418;2023;4;2;24577.5;22683.9;28221.1;27771.7;34220.5;27578.72857285714;28572.093334333334;2869.552599394073
2023-04-13 23:18:15.225659;129;26742.8;342;2023;4;3;31572.5;24003.5;26568.5;28543.7;25557.4;27970.05714428571;28512.063334333336;2457.9986302941143
2023-04-14 23:18:15.225659;148;29571.10001;374;2023;4;4;26742.8;28387.8;21678.9;31062.9;20197.0;28139.10000285714;28462.336668;2531.1178145660865
2023-04-15 23:18:15.225659;136;28103.3;367;2023;4;5;29571.10001;29071.20001;25669.2;28230.5;22692.2;28000.828572857143;28458.096668;2497.9318994484174
2023-04-16 23:18:15.225659;149;27727.60001;379;2023;4;6;28103.3;25628.3;26410.2;29508.2;28471.6;28300.728574285717;28398.743335;2282.329387133222
2023-04-17 23:18:15.225659;143;30003.0;361;2023;4;0;27727.60001;29810.3;35177.1;29957.0;27617.7;28328.257145714284;28400.276668333332;2304.62513039856
2023-04-18 23:18:15.225659;148;26576.4;356;2023;4;1;30003.0;24577.5;25378.6;30733.4;31318.2;28613.814288571426;28261.71000166667;1839.2845561066176
2023-04-19 23:18:15.225659;144;25851.4;342;2023;4;2;26576.4;31572.5;22683.9;28244.5;29704.2;27796.514288571427;28181.94000166667;1554.512924932086
2023-04-20 23:18:15.225659;145;29738.6;360;2023;4;3;25851.4;26742.8;24003.5;33698.8;26488.3;28224.485717142856;28049.933335;1626.772310720773
2023-04-21 23:18:15.225659;143;28161.2;343;2023;4;4;29738.6;29571.10001;28387.8;32439.0;29254.6;28023.071430000004;27907.340001666667;1515.750085401999
2023-04-22 23:18:15.225659;126;30195.30001;327;2023;4;5;28161.2;28103.3;29071.20001;30404.9;29620.50003;28321.928574285714;27900.353335333333;1725.877610563557
2023-04-23 23:18:15.225659;142;28382.30001;364;2023;4;6;30195.30001;27727.60001;25628.3;29688.20001;26398.4;28415.457145714285;27856.82333533333;1705.9262524152623
2023-04-24 23:18:15.225659;133;28036.2;349;2023;4;0;28382.30001;30003.0;29810.3;25427.30001;26130.1;28134.485717142856;27943.786668333334;1556.2795022501991
2023-04-25 23:18:15.225659;153;32767.4;398;2023;4;1;28036.2;26576.4;24577.5;30649.6;31027.9;29018.91428857143;28014.380001666665;2163.8238413885156
2023-04-26 23:18:15.225659;146;27942.8;371;2023;4;2;32767.4;25851.4;31572.5;31402.2;21210.20001;29317.685717142856;27899.066668333333;1760.3421224020356
2023-04-27 23:18:15.225659;139;28379.20001;364;2023;4;3;27942.8;29738.6;26742.8;32334.0;23754.6;29123.485718571428;27767.240002000002;1781.0304807563703
2023-04-28 23:18:15.225659;121;23727.5;294;2023;4;4;28379.20001;28161.2;29571.10001;28221.1;29089.4;28490.100004285716;27617.453335333335;2720.74877162308
2023-04-29 23:18:15.225659;135;25573.0;328;2023;4;5;23727.5;30195.30001;28103.3;26568.5;24349.40001;27829.771431428573;27584.270002;2797.7482575673093
2023-04-30 23:18:15.225659;125;31216.9;337;2023;4;6;25573.0;28382.30001;27727.60001;21678.9;29651.80001;28234.71428714286;27902.20333533333;3081.770945724282
2023-05-01 23:18:15.225659;130;29002.8;336;2023;5;0;31216.9;28036.2;30003.0;25669.2;31575.00002;28372.80000142857;28013.32333533333;3093.028372003964
2023-05-02 23:18:15.225659;157;30744.8;402;2023;5;1;29002.8;32767.4;26576.4;26410.2;24298.1;28083.857144285714;28157.810002000002;2681.11935837287
2023-05-03 23:18:15.225659;159;30634.7;403;2023;5;2;30744.8;27942.8;25851.4;35177.1;32651.5;28468.41428714286;28006.396668666668;2845.5262801688114
2023-05-04 23:18:15.225659;151;31055.0;372;2023;5;3;30634.7;28379.20001;29738.6;25378.6;29386.6;28850.67142857143;28195.610002;3006.7075479746636
2023-05-05 23:18:15.225659;141;28032.0;341;2023;5;4;31055.0;23727.5;28161.2;22683.9;27761.20001;29465.600000000002;28373.880002;2082.3912160463296
2023-05-06 23:18:15.225659;148;28184.6;366;2023;5;5;28032.0;25573.0;30195.30001;24003.5;26081.6;29838.685714285715;28513.250002;1386.385867917796
2023-05-07 23:18:15.225659;138;30627.4;352;2023;5;6;28184.6;31216.9;28382.30001;28387.8;31534.6;29754.471428571433;28587.903335333333;1304.182114985437
2023-05-08 23:18:15.225659;137;22896.30001;314;2023;5;0;30627.4;29002.8;28036.2;29071.20001;26674.0;28882.114287142856;28382.073335333334;2925.4003238547366
2023-05-09 23:18:15.225659;134;27860.80003;343;2023;5;1;22896.30001;30744.8;32767.4;25628.3;30060.7;28470.11429142857;28456.490003000003;2820.5519288647915
2023-05-10 23:18:15.225659;144;30613.60001;367;2023;5;2;27860.80003;30634.7;27942.8;29810.3;24890.4;28467.100007142853;28483.266669999997;2817.8631157651207
2023-05-11 23:18:15.225659;138;26288.8;333;2023;5;3;30613.60001;31055.0;28379.20001;24577.5;30680.4;27786.214292857145;28540.310003333332;2659.7193552389695
2023-05-12 23:18:15.225659;149;26007.8;383;2023;5;4;26288.8;28032.0;23727.5;31572.5;24767.7;27497.04286428571;28354.82000333333;2737.445532769716
2023-05-13 23:18:15.225659;141;26983.5;343;2023;5;5;26007.8;28184.6;25573.0;26742.8;22682.10001;27325.45715;28362.843336666665;2724.77975031756
2023-05-14 23:18:15.225659;136;25541.0;341;2023;5;6;26983.5;30627.4;31216.9;29571.10001;24159.70001;26598.82857857143;28228.506669666665;2349.8966394378967
2023-05-15 23:18:15.225659;136;26325.5;325;2023;5;0;25541.0;22896.30001;29002.8;28103.3;28237.0;27088.71429142857;28169.246669666667;1723.2798150326962
2023-05-16 23:18:15.225659;152;31071.5;378;2023;5;1;26325.5;27860.80003;30744.8;27727.60001;27443.3;27547.385715714285;28280.710002666667;2295.3565158778115
2023-05-17 23:18:15.225659;145;26439.1;362;2023;5;2;31071.5;30613.60001;30634.7;30003.0;27620.90001;26951.028571428575;28161.913335999998;1868.5602048228714
2023-05-18 23:18:15.225659;153;28037.2;378;2023;5;3;26439.1;26288.8;31055.0;26576.4;26300.4;27200.799999999996;28210.606669333334;1882.0921319992335
2023-05-19 23:18:15.225659;144;26145.5;344;2023;5;4;28037.2;26007.8;28032.0;25851.4;28485.2;27220.471428571425;28220.410002666664;1868.2132771843014
2023-05-20 23:18:15.225659;152;31391.30001;397;2023;5;5;26145.5;26983.5;28184.6;29738.6;21903.40001;27850.157144285713;28275.500003;2432.6066947469626
2023-05-21 23:18:15.225659;137;26837.7;347;2023;5;6;31391.30001;25541.0;30627.4;28161.2;29420.5;28035.400001428574;28231.383336333332;2271.4940137538993
2023-05-22 23:18:15.225659;125;24821.9;328;2023;5;0;26837.7;26325.5;22896.30001;30195.30001;25911.8;27820.60000142857;28052.270002666668;2517.868188614286
2023-05-23 23:18:15.225659;139;27673.7;322;2023;5;1;24821.9;31071.5;27860.80003;28382.30001;24942.5;27335.200001428573;28028.650002333332;2075.3272023596087
2023-05-24 23:18:15.225659;166;30908.6;409;2023;5;2;27673.7;26439.1;30613.60001;28036.2;25361.5;27973.70000142857;28124.396669;2413.6526458306826
2023-05-25 23:18:15.225659;140;25484.8;341;2023;5;3;30908.6;28037.2;26288.8;32767.4;26427.6;27609.071430000004;27881.643335666668;2588.8938297379354
2023-05-26 23:18:15.225659;130;24352.0;326;2023;5;4;25484.8;26145.5;26007.8;27942.8;30906.60001;27352.857144285717;27761.95000233333;2834.9362196797388
2023-05-27 23:18:15.225659;154;28347.6;365;2023;5;5;24352.0;31391.30001;26983.5;28379.20001;24376.10002;26918.042857142857;27760.896668666664;2294.131227616216
2023-05-28 23:18:15.225659;138;32643.7;351;2023;5;6;28347.6;26837.7;25541.0;23727.5;34205.0;27747.471428571425;28058.103335333333;3150.112722699681
2023-05-29 23:18:15.225659;124;23589.30001;299;2023;5;0;32643.7;24821.9;26325.5;25573.0;33393.9;27571.385715714285;27991.980002333334;3367.8291501829076
2023-05-30 23:18:15.225659;141;26872.7;353;2023;5;1;23589.30001;27673.7;31071.5;31216.9;28130.8;27456.95714428571;27847.173335666666;3377.3676963919283
2023-05-31 23:18:15.225659;150;27811.70001;367;2023;5;2;26872.7;30908.6;26439.1;29002.8;20897.2;27014.542860000005;27807.470002666665;3035.390327579569
2023-06-01 23:18:15.225659;135;29976.7;346;2023;6;3;27811.70001;25484.8;28037.2;30744.8;23218.9;27656.24286;27781.86666933333;3131.3835099657845
2023-06-02 23:18:15.225659;142;25972.9;352;2023;6;4;29976.7;24352.0;26145.5;30634.7;22739.7;27887.80000285714;27626.473336;2897.5181176456495
2023-06-03 23:18:15.225659;148;27505.2;358;2023;6;5;25972.9;28347.6;31391.30001;31055.0;25413.9;27767.457145714285;27508.146669333335;2892.7281631263263
2023-06-04 23:18:15.225659;153;33307.1;410;2023;6;6;27505.2;32643.7;26837.7;28032.0;30977.7;27862.228574285717;27683.983336;3083.6743388317686
2023-06-05 23:18:15.225659;119;21982.0;296;2023;6;0;33307.1;23589.30001;24821.9;28184.6;30319.20001;27632.614287142856;27477.230002666667;3488.179923975487
2023-06-06 23:18:15.225659;132;26355.9;330;2023;6;1;21982.0;26872.7;27673.7;30627.4;26472.70001;27558.785715714283;27334.846669333336;3512.3299516045454
2023-06-07 23:18:15.225659;145;27055.9;360;2023;6;2;26355.9;27811.70001;30908.6;22896.30001;22015.5;27450.814285714285;27473.50000233333;3514.8753825366275
2023-06-08 23:18:15.225659;113;23556.9;281;2023;6;3;27055.9;29976.7;25484.8;27860.80003;29324.2;26533.700000000004;27330.036667999997;3582.8497331035333
2023-06-09 23:18:15.225659;126;23549.9;303;2023;6;4;23556.9;25972.9;24352.0;30613.60001;27447.0;26187.557142857146;27094.580001000002;3758.783821866303
2023-06-10 23:18:15.225659;154;29888.9;390;2023;6;5;23549.9;27505.2;28347.6;26288.8;21555.0;26528.085714285717;27214.583334333332;3998.390784815223
2023-06-11 23:18:15.225659;134;27829.4;339;2023;6;6;29888.9;33307.1;32643.7;26007.8;25935.10001;25745.557142857142;27275.303334333337;2809.9436719485743
2023-06-12 23:18:15.225659;143;26077.80001;360;2023;6;0;27829.4;21982.0;23589.30001;26983.5;29460.3;26330.67143;27245.113334666665;2270.2500776063052
2023-06-13 23:18:15.225659;130;28101.4;335;2023;6;1;26077.80001;26355.9;26872.7;25541.0;24324.10001;26580.028572857143;27330.460001333333;2367.269974191141
2023-06-14 23:18:15.225659;126;21669.50001;301;2023;6;2;28101.4;27055.9;27811.70001;26325.5;25492.7;25810.542860000005;27175.26000166667;2982.3335969133113
2023-06-15 23:18:15.225659;152;28117.1;360;2023;6;3;21669.50001;23556.9;29976.7;31071.5;26717.4;26462.00000285714;27076.78000166667;2905.064742149085
2023-06-16 23:18:15.225659;135;26154.1;333;2023;6;4;28117.1;23549.9;25972.9;26439.1;28270.3;26834.028574285712;27067.28000166667;2623.0404151121734
2023-06-17 23:18:15.225659;122;25334.9;321;2023;6;5;26154.1;29888.9;27505.2;28037.2;27654.8;26183.457145714285;26977.203335000002;2281.610939838738
2023-06-18 23:18:15.225659;152;32402.90001;358;2023;6;6;25334.9;27829.4;33307.1;26145.5;30688.50001;26836.814290000002;27185.783335333334;3271.561901227176
2023-06-19 23:18:15.225659;124;23688.40001;310;2023;6;0;32402.90001;26077.80001;21982.0;31391.30001;30659.40001;26495.471432857146;26929.020001999997;3481.8459859623745
2023-06-20 23:18:15.225659;124;24036.3;298;2023;6;1;23688.40001;28101.4;26355.9;26837.7;25357.30002;25914.74286142857;26835.640002000004;3508.2594610783494
2023-06-21 23:18:15.225659;137;26927.2;342;2023;6;2;24036.3;21669.50001;27055.9;24821.9;23727.00001;26665.84286;26905.816668666666;2969.3217747586614
2023-06-22 23:18:15.225659;127;25473.1;339;2023;6;3;26927.2;28117.1;23556.9;27673.7;32229.80001;26288.128574285714;26832.463335333334;2921.730151941565
2023-06-23 23:18:15.225659;145;31877.5;379;2023;6;4;25473.1;26154.1;23549.9;30908.6;25141.4;27105.757145714284;26864.760002;3600.0587123624127
2023-06-24 23:18:15.225659;117;26191.50001;299;2023;6;5;31877.5;25334.9;29888.9;25484.8;21986.6;27228.128575714287;26888.316669000003;3543.9536327444275
2023-06-25 23:18:15.225659;129;27509.5;326;2023;6;6;26191.50001;32402.90001;27829.4;24352.0;24639.40002;26529.071431428572;26993.566669000003;2745.8389231320307
2023-06-26 23:18:15.225659;138;31876.5;353;2023;6;0;27509.5;23688.40001;26077.80001;28347.6;26207.8;27698.80000142857;27111.196669000004;3060.106534906224
2023-06-27 23:18:15.225659;134;27396.60001;313;2023;6;1;31876.5;24036.3;28101.4;32643.7;27150.5;28178.84286;26936.293336;2622.017117340259
2023-06-28 23:18:15.225659;145;29193.9;370;2023;6;2;27396.60001;26927.2;21669.50001;23589.30001;24003.4;28502.65714571428;27123.113335666665;2581.329886214967
2023-06-29 23:18:15.225659;135;28483.7;351;2023;6;3;29193.9;25473.1;28117.1;26872.7;25299.9;28932.742860000002;27176.813335666666;2217.615487845602
2023-06-30 23:18:15.225659;126;22412.8;290;2023;6;4;28483.7;31877.5;26154.1;27811.70001;27970.5;27580.64286;26996.850002;2902.520460039278
2023-07-01 23:18:15.225659;133;26465.7;332;2023;7;5;22412.8;26191.50001;25334.9;29976.7;27404.0;27619.814287142857;26879.816668666666;2882.429214051571
2023-07-02 23:18:15.225659;114;22518.4;257;2023;7;6;26465.7;27509.5;32402.90001;25972.9;25951.8;26906.80000142857;26764.666668666665;3471.405141288764
2023-07-03 23:18:15.225659;151;31961.70001;402;2023;7;0;22518.4;31876.5;23688.40001;27505.2;27750.3;26918.97143142857;26913.216669;3491.8233284988623
2023-07-04 23:18:15.225659;152;33013.6;383;2023;7;1;31961.70001;27396.60001;24036.3;33307.1;34218.1;27721.400001428574;26903.433335666665;4194.562114706902
2023-07-05 23:18:15.225659;141;25617.1;333;2023;7;2;33013.6;29193.9;26927.2;21982.0;31504.60001;27210.428572857145;27024.603335666663;4203.139454608337
2023-07-06 23:18:15.225659;131;26833.60003;330;2023;7;3;25617.1;28483.7;25473.1;26355.9;27587.7;26974.700005714283;27040.526670000003;4165.93510053614
2023-07-07 23:18:15.225659;132;23218.8;306;2023;7;4;26833.60003;22412.8;31877.5;27055.9;28548.8;27089.842862857146;26912.623336666667;4027.677983222381
2023-07-08 23:18:15.225659;138;27399.1;344;2023;7;5;23218.8;26465.7;26191.50001;23556.9;21720.9;27223.18572;27040.696669999998;4019.0123799255093
2023-07-09 23:18:15.225659;143;29610.2;356;2023;7;6;27399.1;22518.4;27509.5;23549.9;30313.80001;28236.300005714285;27242.70667;3495.0628909541047
2023-07-10 23:18:15.225659;124;25887.6;323;2023;7;0;29610.2;31961.70001;31876.5;29888.9;29496.40001;27368.57143285714;27109.330003333333;3153.302608963813
2023-07-11 23:18:15.225659;122;25858.6;303;2023;7;1;25887.6;33013.6;27396.60001;27829.4;28164.4;26346.428575714286;27043.636669999996;1947.6540642319842
2023-07-12 23:18:15.225659;141;26556.60001;344;2023;7;2;25858.6;25617.1;29193.9;26077.80001;28334.3;26480.642862857145;27059.596670000003;1921.2103676172335
2023-07-13 23:18:15.225659;134;28907.1;348;2023;7;3;26556.60001;26833.60003;28483.7;28101.4;28253.5;26776.857144285714;27086.45333666667;2132.885792876952
2023-07-14 23:18:15.225659;126;25656.90001;301;2023;7;4;28907.1;23218.8;22412.8;21669.50001;29643.00001;27125.15714571428;27219.36667;1583.2747674996835
2023-07-15 23:18:15.225659;143;29397.7;347;2023;7;5;25656.90001;27399.1;26465.7;28117.1;29706.3;27410.67143142857;27262.053336666664;1805.5161506768395
2023-07-16 23:18:15.225659;144;33323.6;377;2023;7;6;29397.7;29610.2;22518.4;26154.1;30978.7;27941.15714571429;27501.03667;2819.994802115995
2023-07-17 23:18:15.225659;129;28545.7;330;2023;7;0;33323.6;25887.6;31961.70001;25334.9;23288.80001;28320.885717142857;27608.063336666666;2672.490807592764
2023-07-18 23:18:15.225659;144;27024.8;343;2023;7;1;28545.7;25858.6;33013.6;32402.90001;25103.9;28487.485717142856;27428.793336333336;2525.7322704957933
2023-07-19 23:18:15.225659;152;34134.30001;398;2023;7;2;27024.8;26556.60001;25617.1;23688.40001;29675.10001;29570.014288571427;27776.990003000003;3115.313154446282
2023-07-20 23:18:15.225659;133;24546.9;345;2023;7;3;34134.30001;28907.1;26833.60003;24036.3;27197.9;28947.128574285714;27794.010002999996;3658.4917614645915
2023-07-21 23:18:15.225659;126;26218.6;326;2023;7;4;24546.9;25656.90001;23218.8;26927.2;24706.5;29027.37143;27770.390003;3579.6080692450464
2023-07-22 23:18:15.225659;127;25436.70001;316;2023;7;5;26218.6;29397.7;27399.1;25473.1;18863.7;28461.514288571427;27769.17667;3816.5425330948397
2023-07-23 23:18:15.225659;142;28450.0;359;2023;7;6;25436.70001;33323.6;29610.2;31877.5;29301.6;27765.285717142855;27654.92667;3171.8316734809227
2023-07-24 23:18:15.225659;129;24496.7;322;2023;7;0;28450.0;28545.7;25887.6;26191.50001;29261.40001;27186.857145714286;27598.43333633333;3368.8684015331
2023-07-25 23:18:15.225659;173;31986.8;426;2023;7;1;24496.7;27024.8;25858.6;27509.5;26781.2;27895.714288571424;27747.676669666664;3820.8089366904937
2023-07-26 23:18:15.225659;154;29671.9;370;2023;7;2;31986.8;34134.30001;26556.60001;31876.5;25753.7;27258.22857285714;27674.190003;2857.2029795429808
2023-07-27 23:18:15.225659;141;27741.3;361;2023;7;3;29671.9;24546.9;28907.1;27396.60001;31456.1;27714.57143;27685.680002666668;2595.0583470874362
2023-07-28 23:18:15.225659;148;27060.8;366;2023;7;4;27741.3;26218.6;25656.90001;29193.9;22276.1;27834.885715714285;27614.57666933333;2532.9207390089055
2023-07-29 23:18:15.225659;146;25837.5;362;2023;7;5;27060.8;25436.70001;29397.7;28483.7;25380.7;27892.14285714286;27526.370002666667;2473.507333630517
2023-07-30 23:18:15.225659;133;29147.90001;346;2023;7;6;25837.5;28450.0;33323.6;22412.8;30849.5;27991.842858571432;27750.87333633333;2513.4827093187146
2023-07-31 23:18:15.225659;146;29567.9;389;2023;7;0;29147.90001;24496.7;28545.7;26465.7;29049.7;28716.30000142857;27854.280003;2020.7109899172103
2023-08-01 23:18:15.225659;134;28918.5;335;2023;8;1;29567.9;31986.8;27024.8;22518.4;27773.0;28277.97143;28067.616669666666;1443.3426753942442
2023-08-02 23:18:15.225659;123;27719.2;312;2023;8;2;28918.5;29671.9;34134.30001;31961.70001;26129.3;27999.014287142858;27926.20000266667;1311.7353335403989
2023-08-03 23:18:15.225659;142;26096.4;351;2023;8;3;27719.2;27741.3;24546.9;33013.6;32339.3;27764.028572857143;27695.62666933333;1499.494024772132
2023-08-04 23:18:15.225659;132;24876.3;316;2023;8;4;26096.4;27060.8;26218.6;25617.1;26806.6;27451.957144285716;27670.933336000002;1855.3355415783255
2023-08-05 23:18:15.225659;112;22872.2;280;2023;8;5;24876.3;25837.5;25436.70001;26833.60003;28312.40001;27028.342858571432;27538.886668333333;2508.8237622285124
2023-08-06 23:18:15.225659;139;28748.1;365;2023;8;6;22872.2;29147.90001;28450.0;23218.8;28693.0;26971.22857142857;27723.196668333334;2456.53508809618
2023-08-07 23:18:15.225659;132;24303.30001;317;2023;8;0;28748.1;29567.9;24496.7;27399.1;27015.6;26219.14285857143;27620.003335333335;2331.7767795834097
2023-08-08 23:18:15.225659;147;30312.1;372;2023;8;1;24303.30001;28918.5;31986.8;29610.2;29591.8;26418.22857285714;27643.400002;2639.8049496123595
2023-08-09 23:18:15.225659;149;29427.6;374;2023;8;2;30312.1;27719.2;29671.9;25887.6;26217.0;26662.285715714283;27761.400002;2850.680139352482
2023-08-10 23:18:15.225659;121;26937.6;335;2023;8;3;29427.6;26096.4;27741.3;25858.6;27599.4;26782.457144285716;27797.366668666666;2840.5617592171257
2023-08-11 23:18:15.225659;163;33982.9;419;2023;8;4;26937.6;24876.3;27060.8;26556.60001;25784.5;28083.400001428574;28044.910001666667;3758.9564749718984
2023-08-12 23:18:15.225659;132;25236.9;318;2023;8;5;33982.9;22872.2;25837.5;28907.1;25526.20001;28421.214287142855;27922.570001666667;3289.5199762836273
2023-08-13 23:18:15.225659;147;29253.7;374;2023;8;6;25236.9;28748.1;29147.90001;25656.90001;29202.3;28493.442858571427;28042.463334666667;3303.415138745081
2023-08-14 23:18:15.225659;121;23501.20001;311;2023;8;0;29253.7;24303.30001;29567.9;29397.7;26935.1;28378.857144285714;27845.913335;3482.0633691244707
2023-08-15 23:18:15.225659;130;24580.4;321;2023;8;1;23501.20001;30312.1;28918.5;33323.6;28265.9;27560.04285857143;27554.473335;3622.757760232912
2023-08-16 23:18:15.225659;128;24228.40001;300;2023;8;2;24580.4;29427.6;27719.2;28545.7;25963.7;26817.300002857144;27410.563335333332;3708.0239230148
2023-08-17 23:18:15.225659;139;24631.0;332;2023;8;3;24228.40001;26937.6;26096.4;27024.8;28749.80001;26487.78571714286;27330.770001999997;3796.973058539576
2023-08-18 23:18:15.225659;123;23539.5;302;2023;8;4;24631.0;33982.9;24876.3;34134.30001;32110.6;24995.87143142857;26977.610001666664;1976.4032714775315
2023-08-19 23:18:15.225659;137;26912.4;347;2023;8;5;23539.5;25236.9;22872.2;24546.9;30279.4;25235.228574285717;27056.46000166667;2107.564290813306
2023-08-20 23:18:15.225659;147;31691.5;383;2023;8;6;26912.4;29253.7;28748.1;26218.6;28418.4;25583.485717142856;27238.890001666667;2925.101431284732
2023-08-21 23:18:15.225659;133;22183.2;319;2023;8;0;31691.5;23501.20001;24303.30001;25436.70001;27638.6;25395.200001428573;27130.440001333332;3117.5625873606195
2023-08-22 23:18:15.225659;136;28870.20001;342;2023;8;1;22183.2;24580.4;30312.1;28450.0;24698.30001;26008.028574285716;27144.446668333334;3344.099104291435
